Timestamp,id,type,x,y
06/06/2014 08:15,590966,check-in,99,77
06/06/2014 08:15,766528,movement,38,73
06/06/2014 08:15,570267,movement,46,80
06/06/2014 08:15,1700834,movement,65,47
06/06/2014 08:15,1269504,movement,89,78
06/06/2014 08:15,398396,movement,67,37
06/06/2014 08:15,2096121,movement,64,88
06/06/2014 08:15,2074966,movement,90,78
06/06/2014 08:15,1660198,movement,65,95
06/06/2014 08:15,1320383,check-in,63,99
06/06/2014 08:15,2007242,movement,73,78
06/06/2014 08:15,587206,movement,74,76
06/06/2014 08:15,1343758,movement,68,66
06/06/2014 08:15,919935,movement,68,70
06/06/2014 08:15,1155879,movement,69,61
06/06/2014 08:15,1623035,movement,20,67
06/06/2014 08:15,1772261,movement,30,60
06/06/2014 08:15,1932928,movement,31,61
06/06/2014 08:15,581794,movement,64,95
06/06/2014 08:15,549003,movement,77,76
06/06/2014 08:15,398396,check-in,67,37
06/06/2014 08:15,810123,movement,17,66
06/06/2014 08:15,1243914,movement,89,79
06/06/2014 08:15,328117,movement,22,22
06/06/2014 08:15,2074966,movement,89,79
06/06/2014 08:15,1700834,movement,65,46
06/06/2014 08:15,1660198,movement,65,94
06/06/2014 08:15,766528,movement,37,73
06/06/2014 08:15,1155879,movement,69,60
06/06/2014 08:15,587206,movement,73,77
06/06/2014 08:15,1772261,movement,31,60
06/06/2014 08:15,549003,movement,76,75
06/06/2014 08:15,570267,movement,45,79
06/06/2014 08:15,581794,movement,64,94
06/06/2014 08:15,919935,movement,68,69
06/06/2014 08:15,1932928,movement,30,60
06/06/2014 08:15,1269504,movement,88,79
06/06/2014 08:15,1623035,movement,21,67
06/06/2014 08:15,810123,movement,18,66
06/06/2014 08:15,328117,movement,21,21
06/06/2014 08:15,2096121,movement,65,88
06/06/2014 08:15,2074966,movement,88,79
06/06/2014 08:15,1343758,movement,68,65
06/06/2014 08:15,2007242,movement,72,79
06/06/2014 08:15,1660198,movement,65,93
06/06/2014 08:15,1700834,movement,64,45
06/06/2014 08:15,1772261,movement,32,60
06/06/2014 08:15,766528,movement,36,72
06/06/2014 08:15,1243914,movement,88,80
06/06/2014 08:15,1932928,movement,29,60
06/06/2014 08:15,587206,movement,72,76
06/06/2014 08:15,549003,movement,77,74
06/06/2014 08:15,1155879,movement,69,59
06/06/2014 08:15,581794,movement,65,93
06/06/2014 08:15,919935,movement,69,68
06/06/2014 08:15,328117,movement,22,20
06/06/2014 08:15,1623035,movement,22,67
06/06/2014 08:15,810123,movement,19,67
06/06/2014 08:15,1660198,movement,65,92
06/06/2014 08:15,2074966,movement,87,80
06/06/2014 08:15,570267,movement,44,79
06/06/2014 08:15,1269504,movement,87,79
06/06/2014 08:15,1772261,movement,33,61
06/06/2014 08:15,1700834,movement,64,44
06/06/2014 08:15,549003,movement,78,73
06/06/2014 08:15,1932928,movement,28,59
06/06/2014 08:15,581794,movement,65,92
06/06/2014 08:15,1155879,movement,69,58
06/06/2014 08:15,766528,movement,35,71
06/06/2014 08:15,587206,movement,71,77
06/06/2014 08:15,1343758,movement,69,64
06/06/2014 08:15,2007242,movement,71,80
06/06/2014 08:15,2074966,movement,86,81
06/06/2014 08:15,2096121,movement,66,88
06/06/2014 08:15,1660198,movement,65,91
06/06/2014 08:15,1243914,movement,87,80
06/06/2014 08:15,810123,movement,20,67
06/06/2014 08:15,328117,movement,23,19
06/06/2014 08:15,919935,movement,68,67
06/06/2014 08:15,1623035,movement,23,67
06/06/2014 08:15,1772261,movement,34,61
06/06/2014 08:15,1700834,movement,63,43
06/06/2014 08:15,1932928,movement,27,58
06/06/2014 08:15,581794,movement,66,91
06/06/2014 08:15,549003,movement,79,73
06/06/2014 08:15,570267,movement,43,78
06/06/2014 08:15,1155879,movement,68,57
06/06/2014 08:15,587206,movement,70,76
06/06/2014 08:15,1269504,movement,86,80
06/06/2014 08:15,766528,movement,34,70
06/06/2014 08:15,2074966,movement,85,80
06/06/2014 08:15,1660198,movement,66,90
06/06/2014 08:15,1772261,movement,35,62
06/06/2014 08:15,328117,movement,24,18
06/06/2014 08:15,810123,movement,21,66
06/06/2014 08:15,581794,movement,67,90
06/06/2014 08:15,919935,movement,68,66
06/06/2014 08:15,1115919,movement,63,98
06/06/2014 08:15,549003,movement,80,73
06/06/2014 08:15,1932928,movement,26,57
06/06/2014 08:15,730966,movement,98,76
06/06/2014 08:15,1623035,movement,24,67
06/06/2014 08:15,1343758,movement,70,63
06/06/2014 08:15,1700834,movement,64,42
06/06/2014 08:15,1243914,movement,86,80
06/06/2014 08:15,2007242,movement,70,81
06/06/2014 08:15,2096121,movement,67,87
06/06/2014 08:15,587206,movement,69,75
06/06/2014 08:15,1155879,movement,68,56
06/06/2014 08:15,2074966,movement,84,79
06/06/2014 08:15,1660198,movement,67,89
06/06/2014 08:15,766528,movement,33,69
06/06/2014 08:15,1772261,movement,36,63
06/06/2014 08:15,1932928,movement,25,56
06/06/2014 08:15,810123,movement,22,67
06/06/2014 08:15,328117,movement,25,17
06/06/2014 08:15,549003,movement,81,73
06/06/2014 08:15,581794,movement,68,89
06/06/2014 08:15,570267,movement,42,77
06/06/2014 08:15,1115919,movement,63,97
06/06/2014 08:15,1269504,movement,85,80
06/06/2014 08:15,1700834,movement,63,41
06/06/2014 08:15,919935,movement,68,65
06/06/2014 08:15,2074966,movement,83,79
06/06/2014 08:15,730966,movement,97,77
06/06/2014 08:15,1660198,movement,67,88
06/06/2014 08:15,1623035,movement,25,67
06/06/2014 08:15,587206,movement,68,74
06/06/2014 08:15,1155879,movement,67,55
06/06/2014 08:16,1772261,movement,37,63
06/06/2014 08:16,1243914,movement,85,79
06/06/2014 08:16,581794,movement,69,88
06/06/2014 08:16,1932928,movement,24,55
06/06/2014 08:16,2007242,movement,70,82
06/06/2014 08:16,1343758,movement,70,62
06/06/2014 08:16,549003,movement,82,72
06/06/2014 08:16,328117,movement,26,16
06/06/2014 08:16,766528,movement,34,68
06/06/2014 08:16,810123,movement,23,67
06/06/2014 08:16,1115919,movement,64,96
06/06/2014 08:16,1320383,movement,64,98
06/06/2014 08:16,1660198,movement,67,87
06/06/2014 08:16,2074966,movement,82,78
06/06/2014 08:16,2096121,movement,68,86
06/06/2014 08:16,1700834,movement,63,40
06/06/2014 08:16,570267,movement,41,76
06/06/2014 08:16,919935,movement,69,64
06/06/2014 08:16,1155879,movement,66,54
06/06/2014 08:16,1623035,movement,26,66
06/06/2014 08:16,587206,movement,68,73
06/06/2014 08:16,1772261,movement,38,63
06/06/2014 08:16,730966,movement,96,77
06/06/2014 08:16,1269504,movement,84,79
06/06/2014 08:16,1932928,movement,23,54
06/06/2014 08:16,581794,movement,68,87
06/06/2014 08:16,549003,movement,83,71
06/06/2014 08:16,328117,movement,27,15
06/06/2014 08:16,810123,movement,24,67
06/06/2014 08:16,2074966,movement,81,79
06/06/2014 08:16,766528,movement,33,67
06/06/2014 08:16,1320383,movement,64,97
06/06/2014 08:16,1115919,movement,64,95
06/06/2014 08:16,1243914,movement,84,78
06/06/2014 08:16,1660198,movement,68,86
06/06/2014 08:16,1700834,movement,63,39
06/06/2014 08:16,2007242,movement,70,83
06/06/2014 08:16,1772261,movement,39,62
06/06/2014 08:16,1343758,movement,70,61
06/06/2014 08:16,328117,check-in,27,15
06/06/2014 08:16,1155879,movement,65,53
06/06/2014 08:16,581794,movement,68,86
06/06/2014 08:16,919935,movement,69,63
06/06/2014 08:16,549003,movement,84,70
06/06/2014 08:16,587206,movement,68,72
06/06/2014 08:16,1932928,movement,22,53
06/06/2014 08:16,730966,movement,95,76
06/06/2014 08:16,1623035,movement,27,67
06/06/2014 08:16,570267,movement,40,75
06/06/2014 08:16,2074966,movement,80,79
06/06/2014 08:16,1660198,movement,68,85
06/06/2014 08:16,810123,movement,25,66
06/06/2014 08:16,1269504,movement,83,78
06/06/2014 08:16,2096121,movement,68,85
06/06/2014 08:16,1115919,movement,65,94
06/06/2014 08:16,1320383,movement,63,96
06/06/2014 08:16,766528,movement,32,66
06/06/2014 08:16,1772261,movement,40,61
06/06/2014 08:16,1700834,movement,63,38
06/06/2014 08:16,1932928,movement,21,52
06/06/2014 08:16,549003,movement,85,69
06/06/2014 08:16,581794,movement,69,85
06/06/2014 08:16,1155879,movement,65,52
06/06/2014 08:16,587206,movement,68,71
06/06/2014 08:16,1243914,movement,83,78
06/06/2014 08:16,919935,movement,70,62
06/06/2014 08:16,1660198,movement,69,84
06/06/2014 08:16,730966,movement,94,76
06/06/2014 08:16,2074966,movement,79,78
06/06/2014 08:16,1623035,movement,28,67
06/06/2014 08:16,1343758,movement,69,60
06/06/2014 08:16,2007242,movement,69,84
06/06/2014 08:16,810123,movement,26,66
06/06/2014 08:16,1772261,movement,41,60
06/06/2014 08:16,1115919,movement,65,93
06/06/2014 08:16,1320383,movement,64,95
06/06/2014 08:16,1700834,movement,63,37
06/06/2014 08:16,549003,movement,86,68
06/06/2014 08:16,581794,movement,69,84
06/06/2014 08:16,1932928,movement,20,51
06/06/2014 08:16,570267,movement,39,74
06/06/2014 08:16,766528,movement,33,65
06/06/2014 08:16,1269504,movement,82,79
06/06/2014 08:16,587206,movement,69,70
06/06/2014 08:16,1155879,movement,66,51
06/06/2014 08:16,2096121,movement,68,84
06/06/2014 08:16,1660198,movement,70,83
06/06/2014 08:16,2074966,movement,78,77
06/06/2014 08:16,919935,movement,69,61
06/06/2014 08:16,1772261,movement,42,59
06/06/2014 08:16,1623035,movement,29,67
06/06/2014 08:16,730966,movement,93,76
06/06/2014 08:16,810123,movement,27,67
06/06/2014 08:16,640904,movement,98,76
06/06/2014 08:16,1243914,movement,82,78
06/06/2014 08:16,549003,movement,86,67
06/06/2014 08:16,581794,movement,69,83
06/06/2014 08:16,1320383,movement,65,94
06/06/2014 08:16,1932928,movement,19,50
06/06/2014 08:16,1115919,movement,65,92
06/06/2014 08:16,1700834,movement,63,36
06/06/2014 08:16,1155879,movement,65,50
06/06/2014 08:16,1660198,movement,69,82
06/06/2014 08:16,766528,movement,34,64
06/06/2014 08:16,2074966,movement,77,78
06/06/2014 08:16,1343758,movement,68,59
06/06/2014 08:16,587206,movement,68,69
06/06/2014 08:16,2007242,movement,69,85
06/06/2014 08:16,570267,movement,38,73
06/06/2014 08:16,640904,movement,97,77
06/06/2014 08:16,1269504,movement,81,78
06/06/2014 08:16,1772261,movement,43,58
06/06/2014 08:16,549003,movement,87,66
06/06/2014 08:16,919935,movement,68,60
06/06/2014 08:16,1932928,movement,18,49
06/06/2014 08:16,581794,movement,68,82
06/06/2014 08:16,810123,movement,28,66
06/06/2014 08:16,1320383,movement,65,93
06/06/2014 08:16,730966,movement,92,77
06/06/2014 08:16,1115919,movement,66,91
06/06/2014 08:16,1623035,movement,30,67
06/06/2014 08:16,1700834,movement,62,35
06/06/2014 08:16,1660198,movement,70,81
06/06/2014 08:16,2096121,movement,69,83
06/06/2014 08:16,2074966,movement,76,78
06/06/2014 08:16,1243914,movement,81,79
06/06/2014 08:16,587206,movement,69,68
06/06/2014 08:16,1155879,movement,66,49
06/06/2014 08:16,1772261,movement,44,57
06/06/2014 08:16,766528,movement,34,63
06/06/2014 08:16,640904,movement,96,77
06/06/2014 08:16,1932928,movement,17,48
06/06/2014 08:16,549003,movement,88,65
06/06/2014 08:16,581794,movement,68,81
06/06/2014 08:16,810123,movement,29,66
06/06/2014 08:16,570267,movement,37,73
06/06/2014 08:16,2007242,movement,68,86
06/06/2014 08:16,1343758,movement,69,58
06/06/2014 08:16,919935,movement,69,59
06/06/2014 08:16,1115919,movement,66,90
06/06/2014 08:16,1320383,movement,64,92
06/06/2014 08:16,1623035,movement,31,66
06/06/2014 08:16,1700834,movement,63,34
06/06/2014 08:16,1660198,movement,70,80
06/06/2014 08:16,2074966,movement,75,77
06/06/2014 08:16,1269504,movement,80,78
06/06/2014 08:16,590966,movement,98,77
06/06/2014 08:16,587206,movement,68,67
06/06/2014 08:16,640904,movement,95,76
06/06/2014 08:16,1155879,movement,65,48
06/06/2014 08:16,1772261,movement,45,56
06/06/2014 08:16,549003,movement,87,64
06/06/2014 08:16,581794,movement,68,80
06/06/2014 08:16,1932928,movement,17,47
06/06/2014 08:16,766528,movement,33,62
06/06/2014 08:16,1243914,movement,80,78
06/06/2014 08:16,810123,movement,30,67
06/06/2014 08:16,1115919,movement,67,89
06/06/2014 08:16,2096121,movement,70,82
06/06/2014 08:16,1660198,movement,69,79
06/06/2014 08:16,1320383,movement,63,91
06/06/2014 08:16,2074966,movement,74,77
06/06/2014 08:16,919935,movement,68,58
06/06/2014 08:16,1700834,movement,63,33
06/06/2014 08:16,640904,movement,94,76
06/06/2014 08:16,1772261,movement,46,55
06/06/2014 08:16,590966,movement,97,77
06/06/2014 08:16,1623035,movement,32,67
06/06/2014 08:16,570267,movement,36,72
06/06/2014 08:16,549003,movement,88,63
06/06/2014 08:16,1155879,movement,64,47
06/06/2014 08:16,587206,movement,67,66
06/06/2014 08:16,581794,movement,69,79
06/06/2014 08:16,1932928,movement,16,46
06/06/2014 08:16,2022703,check-in,17,43
06/06/2014 08:16,1343758,movement,69,57
06/06/2014 08:16,544439,movement,75,74
06/06/2014 08:16,1269504,movement,79,78
06/06/2014 08:16,2007242,movement,67,87
06/06/2014 08:16,766528,movement,32,62
06/06/2014 08:16,1660198,movement,70,78
06/06/2014 08:16,2074966,movement,73,78
06/06/2014 08:16,810123,movement,31,66
06/06/2014 08:16,557868,check-in,63,99
06/06/2014 08:16,1115919,movement,68,88
06/06/2014 08:16,1320383,movement,62,90
06/06/2014 08:17,1243914,movement,79,78
06/06/2014 08:17,1700834,movement,64,32
06/06/2014 08:17,1772261,movement,47,54
06/06/2014 08:17,640904,movement,93,77
06/06/2014 08:17,590966,movement,96,76
06/06/2014 08:17,549003,movement,89,62
06/06/2014 08:17,1932928,movement,16,45
06/06/2014 08:17,919935,movement,69,57
06/06/2014 08:17,581794,movement,68,78
06/06/2014 08:17,587206,movement,68,65
06/06/2014 08:17,1155879,movement,65,46
06/06/2014 08:17,1623035,movement,33,68
06/06/2014 08:17,544439,movement,74,74
06/06/2014 08:17,2074966,movement,73,79
06/06/2014 08:17,1660198,movement,71,77
06/06/2014 08:17,2096121,movement,71,81
06/06/2014 08:17,570267,movement,35,71
06/06/2014 08:17,810123,movement,32,67
06/06/2014 08:17,1269504,movement,78,77
06/06/2014 08:17,640904,movement,92,78
06/06/2014 08:17,766528,movement,31,61
06/06/2014 08:17,1115919,movement,69,87
06/06/2014 08:17,1320383,movement,61,89
06/06/2014 08:17,1772261,movement,48,54
06/06/2014 08:17,581794,movement,69,77
06/06/2014 08:17,1932928,movement,15,44
06/06/2014 08:17,2007242,movement,66,87
06/06/2014 08:17,1343758,movement,68,56
06/06/2014 08:17,1700834,movement,63,31
06/06/2014 08:17,549003,movement,89,61
06/06/2014 08:17,590966,movement,95,76
06/06/2014 08:17,919935,movement,68,56
06/06/2014 08:17,1155879,movement,64,45
06/06/2014 08:17,587206,movement,68,64
06/06/2014 08:17,2074966,movement,72,80
06/06/2014 08:17,1243914,movement,78,77
06/06/2014 08:17,1660198,movement,70,76
06/06/2014 08:17,1623035,movement,34,69
06/06/2014 08:17,640904,movement,91,77
06/06/2014 08:17,1772261,movement,49,53
06/06/2014 08:17,810123,movement,33,68
06/06/2014 08:17,544439,movement,73,75
06/06/2014 08:17,1932928,movement,15,43
06/06/2014 08:17,581794,movement,70,76
06/06/2014 08:17,1115919,movement,69,86
06/06/2014 08:17,1320383,movement,60,89
06/06/2014 08:17,549003,movement,90,60
06/06/2014 08:17,1700834,movement,64,30
06/06/2014 08:17,766528,movement,30,60
06/06/2014 08:17,570267,movement,34,70
06/06/2014 08:17,590966,movement,94,76
06/06/2014 08:17,1155879,movement,63,44
06/06/2014 08:17,1269504,movement,77,76
06/06/2014 08:17,2096121,movement,72,82
06/06/2014 08:17,587206,movement,69,63
06/06/2014 08:17,2074966,movement,71,81
06/06/2014 08:17,1660198,movement,69,75
06/06/2014 08:17,919935,movement,67,55
06/06/2014 08:17,640904,movement,90,78
06/06/2014 08:17,2007242,movement,65,87
06/06/2014 08:17,1343758,movement,67,55
06/06/2014 08:17,1772261,movement,50,52
06/06/2014 08:17,1623035,movement,34,70
06/06/2014 08:17,1932928,movement,16,42
06/06/2014 08:17,581794,movement,69,75
06/06/2014 08:17,810123,movement,34,69
06/06/2014 08:17,549003,movement,90,59
06/06/2014 08:17,1115919,movement,69,85
06/06/2014 08:17,1243914,movement,77,76
06/06/2014 08:17,1320383,movement,59,89
06/06/2014 08:17,544439,movement,72,76
06/06/2014 08:17,1700834,movement,64,29
06/06/2014 08:17,1660198,movement,68,74
06/06/2014 08:17,766528,movement,29,60
06/06/2014 08:17,2074966,movement,70,82
06/06/2014 08:17,590966,movement,93,76
06/06/2014 08:17,1155879,movement,64,43
06/06/2014 08:17,587206,movement,69,62
06/06/2014 08:17,1772261,movement,51,52
06/06/2014 08:17,640904,movement,89,79
06/06/2014 08:17,549003,movement,89,58
06/06/2014 08:17,570267,movement,34,69
06/06/2014 08:17,1932928,movement,16,41
06/06/2014 08:17,919935,movement,66,54
06/06/2014 08:17,581794,movement,68,74
06/06/2014 08:17,810123,movement,34,70
06/06/2014 08:17,1269504,movement,76,75
06/06/2014 08:17,1623035,movement,35,71
06/06/2014 08:17,1320383,movement,58,88
06/06/2014 08:17,1115919,movement,68,84
06/06/2014 08:17,1660198,movement,69,73
06/06/2014 08:17,544439,movement,71,77
06/06/2014 08:17,1700834,movement,65,28
06/06/2014 08:17,2074966,movement,70,83
06/06/2014 08:17,2096121,movement,73,83
06/06/2014 08:17,1343758,movement,66,54
06/06/2014 08:17,590966,movement,92,77
06/06/2014 08:17,2007242,movement,64,88
06/06/2014 08:17,587206,movement,69,61
06/06/2014 08:17,1155879,movement,63,42
06/06/2014 08:17,766528,movement,28,59
06/06/2014 08:17,1243914,movement,76,75
06/06/2014 08:17,1772261,movement,52,51
06/06/2014 08:17,640904,movement,88,79
06/06/2014 08:17,549003,movement,88,57
06/06/2014 08:17,1932928,movement,16,40
06/06/2014 08:17,581794,movement,68,73
06/06/2014 08:17,919935,movement,66,53
06/06/2014 08:17,810123,movement,35,71
06/06/2014 08:17,557868,movement,63,98
06/06/2014 08:17,1320383,movement,57,87
06/06/2014 08:17,1623035,movement,36,72
06/06/2014 08:17,1660198,movement,68,72
06/06/2014 08:17,2074966,movement,69,84
06/06/2014 08:17,1115919,movement,69,83
06/06/2014 08:17,570267,movement,33,68
06/06/2014 08:17,1700834,movement,66,27
06/06/2014 08:17,1269504,movement,77,74
06/06/2014 08:17,544439,movement,70,76
06/06/2014 08:17,1772261,movement,53,51
06/06/2014 08:17,640904,movement,87,80
06/06/2014 08:17,1155879,movement,62,41
06/06/2014 08:17,1932928,movement,17,39
06/06/2014 08:17,549003,movement,88,56
06/06/2014 08:17,587206,movement,69,60
06/06/2014 08:17,581794,movement,68,72
06/06/2014 08:17,766528,movement,27,58
06/06/2014 08:17,2007242,movement,63,89
06/06/2014 08:17,2074966,movement,69,85
06/06/2014 08:17,1343758,movement,65,53
06/06/2014 08:17,2096121,movement,74,84
06/06/2014 08:17,1660198,movement,69,71
06/06/2014 08:17,557868,movement,63,97
06/06/2014 08:17,1243914,movement,77,74
06/06/2014 08:17,810123,movement,36,72
06/06/2014 08:17,1115919,movement,70,82
06/06/2014 08:17,919935,movement,66,52
06/06/2014 08:17,1320383,movement,56,87
06/06/2014 08:17,1700834,movement,67,26
06/06/2014 08:17,1772261,movement,54,50
06/06/2014 08:17,640904,movement,86,80
06/06/2014 08:17,1623035,movement,37,73
06/06/2014 08:17,581794,movement,69,71
06/06/2014 08:17,549003,movement,88,55
06/06/2014 08:17,1932928,movement,18,38
06/06/2014 08:17,1155879,movement,63,40
06/06/2014 08:17,587206,movement,68,59
06/06/2014 08:17,119477,movement,85,43
06/06/2014 08:17,544439,movement,69,76
06/06/2014 08:17,1848529,movement,85,43
06/06/2014 08:17,570267,movement,34,67
06/06/2014 08:17,766528,movement,26,57
06/06/2014 08:17,1269504,movement,78,74
06/06/2014 08:17,1660198,movement,69,70
06/06/2014 08:17,2074966,movement,68,86
06/06/2014 08:17,557868,movement,63,96
06/06/2014 08:17,810123,movement,37,73
06/06/2014 08:17,640904,movement,85,80
06/06/2014 08:17,1320383,movement,55,87
06/06/2014 08:17,1772261,movement,55,49
06/06/2014 08:17,1115919,movement,70,81
06/06/2014 08:17,119477,movement,84,42
06/06/2014 08:17,919935,movement,66,51
06/06/2014 08:17,549003,movement,87,54
06/06/2014 08:17,1932928,movement,19,37
06/06/2014 08:17,1700834,movement,68,25
06/06/2014 08:17,581794,movement,68,70
06/06/2014 08:17,1243914,movement,78,73
06/06/2014 08:17,1623035,movement,38,74
06/06/2014 08:17,1848529,movement,84,42
06/06/2014 08:17,1343758,movement,66,52
06/06/2014 08:17,2007242,movement,62,90
06/06/2014 08:17,1155879,movement,64,39
06/06/2014 08:17,587206,movement,69,58
06/06/2014 08:17,2096121,movement,75,85
06/06/2014 08:17,1660198,movement,68,69
06/06/2014 08:17,2074966,movement,67,87
06/06/2014 08:17,544439,movement,68,77
06/06/2014 08:17,640904,movement,84,79
06/06/2014 08:17,557868,movement,64,95
06/06/2014 08:17,1772261,movement,56,48
06/06/2014 08:17,810123,movement,38,74
06/06/2014 08:17,119477,movement,83,41
06/06/2014 08:17,766528,movement,25,56
06/06/2014 08:17,581794,movement,69,69
06/06/2014 08:17,549003,movement,87,53
06/06/2014 08:17,570267,movement,33,66
06/06/2014 08:17,1115919,movement,71,80
06/06/2014 08:17,1848529,movement,84,41
06/06/2014 08:17,1932928,movement,20,36
06/06/2014 08:17,1320383,movement,54,86
06/06/2014 08:17,1269504,movement,79,74
06/06/2014 08:17,1700834,movement,69,24
06/06/2014 08:17,919935,movement,66,50
06/06/2014 08:17,587206,movement,69,57
06/06/2014 08:17,1660198,movement,69,68
06/06/2014 08:17,1155879,movement,63,38
06/06/2014 08:17,2074966,movement,66,87
06/06/2014 08:17,1623035,movement,39,74
06/06/2014 08:17,119477,movement,83,40
06/06/2014 08:18,544439,movement,67,78
06/06/2014 08:18,1243914,movement,79,74
06/06/2014 08:18,1848529,movement,83,40
06/06/2014 08:18,640904,movement,83,78
06/06/2014 08:18,1772261,movement,57,47
06/06/2014 08:18,581794,movement,68,68
06/06/2014 08:18,810123,movement,39,75
06/06/2014 08:18,1932928,movement,21,35
06/06/2014 08:18,557868,movement,64,94
06/06/2014 08:18,549003,movement,88,52
06/06/2014 08:18,1115919,movement,72,79
06/06/2014 08:18,2007242,movement,61,89
06/06/2014 08:18,1343758,movement,66,51
06/06/2014 08:18,1320383,movement,53,85
06/06/2014 08:18,766528,movement,24,55
06/06/2014 08:18,1700834,movement,70,24
06/06/2014 08:18,2074966,movement,65,88
06/06/2014 08:18,2096121,movement,75,86
06/06/2014 08:18,1660198,movement,68,67
06/06/2014 08:18,119477,movement,82,39
06/06/2014 08:18,919935,movement,65,49
06/06/2014 08:18,1155879,movement,62,37
06/06/2014 08:18,1848529,movement,82,39
06/06/2014 08:18,587206,movement,68,56
06/06/2014 08:18,570267,movement,33,65
06/06/2014 08:18,1623035,movement,40,74
06/06/2014 08:18,1269504,movement,80,73
06/06/2014 08:18,640904,movement,82,79
06/06/2014 08:18,1772261,movement,58,46
06/06/2014 08:18,549003,movement,89,51
06/06/2014 08:18,581794,movement,69,67
06/06/2014 08:18,1932928,movement,22,34
06/06/2014 08:18,544439,movement,66,78
06/06/2014 08:18,557868,movement,64,93
06/06/2014 08:18,810123,movement,40,74
06/06/2014 08:18,1115919,movement,73,78
06/06/2014 08:18,119477,movement,81,38
06/06/2014 08:18,1320383,movement,52,84
06/06/2014 08:18,2074966,movement,64,87
06/06/2014 08:18,1660198,movement,68,66
06/06/2014 08:18,1848529,movement,81,38
06/06/2014 08:18,1243914,movement,80,73
06/06/2014 08:18,766528,movement,23,54
06/06/2014 08:18,1700834,movement,71,25
06/06/2014 08:18,1155879,movement,62,36
06/06/2014 08:18,587206,movement,67,55
06/06/2014 08:18,1772261,movement,59,45
06/06/2014 08:18,640904,movement,81,78
06/06/2014 08:18,1401559,check-in,63,99
06/06/2014 08:18,919935,movement,65,48
06/06/2014 08:18,549003,movement,89,50
06/06/2014 08:18,581794,movement,68,66
06/06/2014 08:18,1343758,movement,65,50
06/06/2014 08:18,2007242,movement,60,88
06/06/2014 08:18,1623035,movement,41,75
06/06/2014 08:18,119477,movement,80,37
06/06/2014 08:18,1848529,movement,80,37
06/06/2014 08:18,557868,movement,64,92
06/06/2014 08:18,810123,movement,41,75
06/06/2014 08:18,570267,movement,34,64
06/06/2014 08:18,835642,movement,91,77
06/06/2014 08:18,1115919,movement,74,77
06/06/2014 08:18,544439,movement,65,79
06/06/2014 08:18,2096121,movement,76,87
06/06/2014 08:18,1320383,movement,51,85
06/06/2014 08:18,1660198,movement,69,65
06/06/2014 08:18,1269504,movement,81,73
06/06/2014 08:18,2074966,movement,63,87
06/06/2014 08:18,1700834,movement,72,24
06/06/2014 08:18,640904,movement,80,78
06/06/2014 08:18,766528,movement,22,53
06/06/2014 08:18,1772261,movement,60,44
06/06/2014 08:18,119477,movement,79,36
06/06/2014 08:18,581794,movement,69,65
06/06/2014 08:18,1155879,movement,62,35
06/06/2014 08:18,587206,movement,66,54
06/06/2014 08:18,549003,movement,88,49
06/06/2014 08:18,1243914,movement,81,72
06/06/2014 08:18,1848529,movement,79,36
06/06/2014 08:18,835642,movement,90,78
06/06/2014 08:18,919935,movement,65,47
06/06/2014 08:18,557868,movement,63,91
06/06/2014 08:18,2074966,movement,62,88
06/06/2014 08:18,810123,movement,42,76
06/06/2014 08:18,1623035,movement,42,76
06/06/2014 08:18,1660198,movement,69,64
06/06/2014 08:18,1115919,movement,75,76
06/06/2014 08:18,1320383,movement,50,84
06/06/2014 08:18,119477,movement,78,37
06/06/2014 08:18,640904,movement,79,77
06/06/2014 08:18,1343758,movement,66,49
06/06/2014 08:18,1700834,movement,73,24
06/06/2014 08:18,1772261,movement,61,43
06/06/2014 08:18,2007242,movement,59,89
06/06/2014 08:18,544439,movement,64,78
06/06/2014 08:18,1848529,movement,78,36
06/06/2014 08:18,549003,movement,88,48
06/06/2014 08:18,581794,movement,68,64
06/06/2014 08:18,570267,movement,34,63
06/06/2014 08:18,766528,movement,21,52
06/06/2014 08:18,1155879,movement,62,34
06/06/2014 08:18,587206,movement,65,53
06/06/2014 08:18,1269504,movement,82,72
06/06/2014 08:18,835642,movement,89,78
06/06/2014 08:18,2074966,movement,61,89
06/06/2014 08:18,2096121,movement,77,87
06/06/2014 08:18,1660198,movement,68,63
06/06/2014 08:18,119477,movement,77,36
06/06/2014 08:18,557868,movement,62,90
06/06/2014 08:18,919935,movement,65,46
06/06/2014 08:18,810123,movement,43,77
06/06/2014 08:18,1848529,movement,77,36
06/06/2014 08:18,1772261,movement,62,44
06/06/2014 08:18,640904,movement,78,77
06/06/2014 08:18,1243914,movement,82,72
06/06/2014 08:18,1623035,movement,43,77
06/06/2014 08:18,1115919,movement,76,75
06/06/2014 08:18,1320383,movement,49,83
06/06/2014 08:18,1700834,movement,74,25
06/06/2014 08:18,581794,movement,69,63
06/06/2014 08:18,549003,movement,87,47
06/06/2014 08:18,544439,movement,63,78
06/06/2014 08:18,587206,movement,66,52
06/06/2014 08:18,835642,movement,88,79
06/06/2014 08:18,1155879,movement,61,33
06/06/2014 08:18,766528,movement,20,51
06/06/2014 08:18,119477,movement,76,35
06/06/2014 08:18,1660198,movement,68,62
06/06/2014 08:18,2074966,movement,60,89
06/06/2014 08:18,1848529,movement,76,36
06/06/2014 08:18,570267,movement,33,62
06/06/2014 08:18,1343758,movement,66,48
06/06/2014 08:18,2007242,movement,58,88
